GAME_ID,GAME_EVENT_ID,PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,LOC_X,LOC_Y,SHOT_DISTANCE,CALCULATED_DIST,SHOT_ANGLE,SHOT_VALUE,TARGET,ACTION_GROUP
0022500001,95,Shai Gilgeous-Alexander,Oklahoma City Thunder,1,4,39,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,16,13,2,2.0615528128088303,0.8884797719201485,2,1,Layup
0022500001,97,Kevin Durant,Houston Rockets,1,4,25,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,82,78,11,11.317243480636087,0.8103929570163685,2,0,Fadeaway/StepBack
0022500001,99,Luguentz Dort,Oklahoma City Thunder,1,4,17,Driving Layup Shot,2PT Field Goal,Restricted Area,11,8,1,1.3601470508735445,0.9420000403794636,2,1,Layup
0022500001,110,Aaron Wiggins,Oklahoma City Thunder,1,3,43,Jump Shot,3PT Field Goal,Right Corner 3,223,2,22,22.300896842952305,1.561827957384078,3,0,Standard Jump Shot
0022500001,128,Kevin Durant,Houston Rockets,1,3,0,Pullup Jump shot,2PT Field Goal,Mid-Range,-49,155,16,16.25607578722491,-0.3061876086596305,2,1,Pullup
0022500001,130,Jaylin Williams,Oklahoma City Thunder,1,2,47,Jump Shot,3PT Field Goal,Above the Break 3,116,237,26,26.386549603917523,0.4551732355978355,3,0,Standard Jump Shot
0022500001,136,Shai Gilgeous-Alexander,Oklahoma City Thunder,1,2,10,Step Back Jump shot,2PT Field Goal,Mid-Range,-26,148,15,15.02664300500947,-0.17390118913788663,2,0,Fadeaway/StepBack
0022500001,141,Aaron Wiggins,Oklahoma City Thunder,1,1,54,Running Jump Shot,3PT Field Goal,Above the Break 3,-230,116,25,25.759658382827986,-1.1036765095258496,3,1,Standard Jump Shot
0022500001,143,Reed Sheppard,Houston Rockets,1,1,37,Jump Shot,3PT Field Goal,Above the Break 3,135,255,28,28.853076092507017,0.48689923181126904,3,1,Standard Jump Shot
0022500001,145,Alex Caruso,Oklahoma City Thunder,1,1,23,Jump Shot,3PT Field Goal,Above the Break 3,183,172,25,25.114338533992886,0.816374167795055,3,0,Standard Jump Shot
0022500001,148,Clint Capela,Houston Rockets,1,1,2,Hook Shot,2PT Field Goal,Restricted Area,-4,25,2,2.5317977802344327,-0.1586552621864014,2,1,Hook
0022500001,152,Tari Eason,Houston Rockets,1,0,46,Running Layup Shot,2PT Field Goal,Restricted Area,-11,-12,1,1.6278820596099706,-2.399645385583876,2,0,Layup
0022500001,160,Kevin Durant,Houston Rockets,1,0,37,Jump Shot,3PT Field Goal,Above the Break 3,120,226,25,25.588278566562465,0.4881182478673437,3,0,Standard Jump Shot
0022500001,162,Alperen Sengun,Houston Rockets,1,0,19,Pullup Jump shot,2PT Field Goal,Mid-Range,-196,50,20,20.227703774773843,-1.3210215373736482,2,0,Pullup
0022500001,192,Amen Thompson,Houston Rockets,2,11,16,Jump Shot,3PT Field Goal,Left Corner 3,-233,87,24,24.871268564349506,-1.213437420292288,3,0,Standard Jump Shot
0022500001,194,Chet Holmgren,Oklahoma City Thunder,2,11,9,Running Layup Shot,2PT Field Goal,Restricted Area,-7,15,1,1.6552945357246849,-0.43662715981354133,2,1,Layup
0022500001,203,Josh Okogie,Houston Rockets,2,10,21,Jump Shot,3PT Field Goal,Above the Break 3,-179,159,23,23.94201328209472,-0.8445008470080361,3,1,Standard Jump Shot
0022500001,205,Aaron Wiggins,Oklahoma City Thunder,2,10,1,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,-7,25,2,2.596150997149434,-0.2730087030867106,2,1,Layup
0022500001,207,Alperen Sengun,Houston Rockets,2,9,52,Jump Shot,3PT Field Goal,Above the Break 3,-11,246,24,24.624581214713075,-0.04468568044046011,3,1,Standard Jump Shot
0022500001,209,Ajay Mitchell,Oklahoma City Thunder,2,9,36,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),40,54,6,6.720119046564577,0.6375487981386927,2,0,Layup
0022500001,211,Ajay Mitchell,Oklahoma City Thunder,2,9,32,Layup Shot,2PT Field Goal,Restricted Area,-20,12,2,2.3323807579381204,-1.0303768265243125,2,1,Layup
0022500001,213,Tari Eason,Houston Rockets,2,9,14,Jump Shot,3PT Field Goal,Above the Break 3,169,199,26,26.10785322465254,0.7040562997874735,3,1,Standard Jump Shot
0022500001,215,Alex Caruso,Oklahoma City Thunder,2,8,59,Pullup Jump shot,3PT Field Goal,Above the Break 3,156,191,24,24.661102976144438,0.684873591001179,3,1,Pullup
